caseTitle,docket,dateArgument,url,file
"Thorpe v. Housing Authority of Durham","20","1968-10-23","https://www.supremecourt.gov/pdfs/transcripts/1968/68-20_10-23-1968.pdf","/sources/scotus/transcripts/1968/20_1968-10-23.pdf"
"Shapiro v. Thompson","9","1968-10-24","https://www.supremecourt.gov/pdfs/transcripts/1968/68-9_68-33_68-34_10-24-1968.pdf","/sources/scotus/transcripts/1968/9_1968-10-24.pdf"
"United States v. Concentrated Phosphate Export Assn., Inc.","29","1968-10-24","https://www.supremecourt.gov/pdfs/transcripts/1968/68-29_10-24-1968.pdf","/sources/scotus/transcripts/1968/29_1968-10-24.pdf"
"Grunenthal v. Long Island R. Co.","35","1968-10-24","https://www.supremecourt.gov/pdfs/transcripts/1968/68-35_10-24-1968.pdf","/sources/scotus/transcripts/1968/35_1968-10-24.pdf"
"Oestereich v. Selective Serv. System Local Bd. No. 11","46","1968-10-24","https://www.supremecourt.gov/pdfs/transcripts/1968/68-46_10-24-1968.pdf","/sources/scotus/transcripts/1968/46_1968-10-24.pdf"
"Maxwell v. Bishop","13","1970-05-04","https://www.supremecourt.gov/pdfs/transcripts/1969/69-13_05-04-1970.pdf","/sources/scotus/transcripts/1969/13_1970-05-04.pdf"
"California v. Green","387","1970-04-20","https://www.supremecourt.gov/pdfs/transcripts/1969/69-387_04-20-1970.pdf","/sources/scotus/transcripts/1969/387_1970-04-20.pdf"
"Mulloy v. United States","655","1970-04-20","https://www.supremecourt.gov/pdfs/transcripts/1969/69-655_04-20-1970.pdf","/sources/scotus/transcripts/1969/655_1970-04-20.pdf"
"Hellenic Lines Ltd. v. Rhoditis","661","1970-04-21","https://www.supremecourt.gov/pdfs/transcripts/1969/69-661_04-21-1970.pdf","/sources/scotus/transcripts/1969/661_1970-04-21.pdf"
"Nash v. United States","678","1970-04-21","https://www.supremecourt.gov/pdfs/transcripts/1969/69-678_04-21-1970.pdf","/sources/scotus/transcripts/1969/678_1970-04-21.pdf"
"Mitchell v. Donovan","726","1970-04-21","https://www.supremecourt.gov/pdfs/transcripts/1969/69-726_04-21-1970.pdf","/sources/scotus/transcripts/1969/726_1970-04-21.pdf"
"Boys Markets, Inc. v. Retail Clerks","768","1970-04-21","https://www.supremecourt.gov/pdfs/transcripts/1969/69-768_04-21-1970.pdf","/sources/scotus/transcripts/1969/768_1970-04-21.pdf"
"Moon v. Maryland","267","1970-04-22","https://www.supremecourt.gov/pdfs/transcripts/1969/69-267_04-22-1970.pdf","/sources/scotus/transcripts/1969/267_1970-04-22.pdf"
"Boys Markets, Inc. v. Retail Clerks","768","1970-04-22","https://www.supremecourt.gov/pdfs/transcripts/1969/69-768_04-22-1970.pdf","/sources/scotus/transcripts/1969/768_1970-04-22.pdf"
"Morris v. Schoonfield","782","1970-04-22","https://www.supremecourt.gov/pdfs/transcripts/1969/69-782_04-22-1970.pdf","/sources/scotus/transcripts/1969/782_1970-04-22.pdf"
"Williams v. Illinois","1089","1970-04-22","https://www.supremecourt.gov/pdfs/transcripts/1969/69-1089_04-22-1970.pdf","/sources/scotus/transcripts/1969/1089_1970-04-22.pdf"
"Price v. Georgia","269","1970-04-27","https://www.supremecourt.gov/pdfs/transcripts/1969/69-269_04-27-1970.pdf","/sources/scotus/transcripts/1969/269_1970-04-27.pdf"
"Chambers v. Maroney","830","1970-04-27","https://www.supremecourt.gov/pdfs/transcripts/1969/69-830_04-27-1970.pdf","/sources/scotus/transcripts/1969/830_1970-04-27.pdf"
"Wyman v. Rothstein","896","1970-04-27","https://www.supremecourt.gov/pdfs/transcripts/1969/69-896_04-27-1970.pdf","/sources/scotus/transcripts/1969/896_1970-04-27.pdf"
"In re Spencer","513","1970-04-28","https://www.supremecourt.gov/pdfs/transcripts/1969/69-513_04-28-1970.pdf","/sources/scotus/transcripts/1969/513_1970-04-28.pdf"
"Wyman v. Rothstein","896","1970-04-28","https://www.supremecourt.gov/pdfs/transcripts/1969/69-896_04-28-1970.pdf","/sources/scotus/transcripts/1969/896_1970-04-28.pdf"
"United States v. Phillipsburg Nat. Bank & Trust Co.","1093","1970-04-28","https://www.supremecourt.gov/pdfs/transcripts/1969/69-1093_04-28-1970.pdf","/sources/scotus/transcripts/1969/1093_1970-04-28.pdf"
"Younger v. Harris","4","1970-04-29","https://www.supremecourt.gov/pdfs/transcripts/1969/69-4_04-29-1970.pdf","/sources/scotus/transcripts/1969/4_1970-04-29.pdf"
"Boyle v. Landry","6","1970-04-29","https://www.supremecourt.gov/pdfs/transcripts/1969/69-6_04-29-1970.pdf","/sources/scotus/transcripts/1969/6_1970-04-29.pdf"
"Gunn v. University Comm. to End War in Viet Nam","7","1970-04-29","https://www.supremecourt.gov/pdfs/transcripts/1969/69-7_04-29-1970.pdf","/sources/scotus/transcripts/1969/7_1970-04-29.pdf"
"Samuels v. Mackell","11","1970-04-29","https://www.supremecourt.gov/pdfs/transcripts/1969/69-11_69-20_04-29-1970.pdf","/sources/scotus/transcripts/1969/11_1970-04-29.pdf"
"Gunn v. University Comm. to End War in Viet Nam","7","1970-04-30","https://www.supremecourt.gov/pdfs/transcripts/1969/69-7_04-30-1970.pdf","/sources/scotus/transcripts/1969/7_1970-04-30.pdf"
"Dyson v. Stein","565","1970-04-30","https://www.supremecourt.gov/pdfs/transcripts/1969/69-565_04-30-1970.pdf","/sources/scotus/transcripts/1969/565_1970-04-30.pdf"
"Byrne v. Karalexis","1149","1970-04-30","https://www.supremecourt.gov/pdfs/transcripts/1969/69-1149_04-30-1970.pdf","/sources/scotus/transcripts/1969/1149_1970-04-30.pdf"
"Standard Industries, Inc. v. Tigrett Industries, Inc.","445","1970-03-02","https://www.supremecourt.gov/pdfs/transcripts/1969/69-445_03-02-1970.pdf","/sources/scotus/transcripts/1969/445_1970-03-02.pdf"
"Atlantic Coast Line R. Co. v. Locomotive Engineers","477","1970-03-02","https://www.supremecourt.gov/pdfs/transcripts/1969/69-477_03-02-1970.pdf","/sources/scotus/transcripts/1969/477_1970-03-02.pdf"
"Bachellar v. Maryland","729","1970-03-02","https://www.supremecourt.gov/pdfs/transcripts/1969/69-729_03-02-1970.pdf","/sources/scotus/transcripts/1969/729_1970-03-02.pdf"
"Sears, Roebuck & Co. v. Carpet Layers","476","1970-03-03","https://www.supremecourt.gov/pdfs/transcripts/1969/69-476_03-03-1970.pdf","/sources/scotus/transcripts/1969/476_1970-03-03.pdf"
"Atlantic Coast Line R. Co. v. Locomotive Engineers","477","1970-03-03","https://www.supremecourt.gov/pdfs/transcripts/1969/69-477_03-03-1970.pdf","/sources/scotus/transcripts/1969/477_1970-03-03.pdf"
"Lewis v. Martin","829","1970-03-03","https://www.supremecourt.gov/pdfs/transcripts/1969/69-829_03-03-1970.pdf","/sources/scotus/transcripts/1969/829_1970-03-03.pdf"
"Moragne v. States Marine Lines, Inc.","175","1970-03-04","https://www.supremecourt.gov/pdfs/transcripts/1969/69-175_03-04-1970.pdf","/sources/scotus/transcripts/1969/175_1970-03-04.pdf"
"Vale v. Louisiana","727","1970-03-04","https://www.supremecourt.gov/pdfs/transcripts/1969/69-727_03-04-1970.pdf","/sources/scotus/transcripts/1969/727_1970-03-04.pdf"
"Lewis v. Martin","829","1970-03-04","https://www.supremecourt.gov/pdfs/transcripts/1969/69-829_03-04-1970.pdf","/sources/scotus/transcripts/1969/829_1970-03-04.pdf"
"Williams v. Florida","927","1970-03-04","https://www.supremecourt.gov/pdfs/transcripts/1969/69-927_03-04-1970.pdf","/sources/scotus/transcripts/1969/927_1970-03-04.pdf"
"Choctaw Nation v. Oklahoma","41","1970-03-05","https://www.supremecourt.gov/pdfs/transcripts/1969/69-41_69-59_03-05-1970.pdf","/sources/scotus/transcripts/1969/41_1970-03-05.pdf"
"United States v. Armour & Co.","103","1970-03-05","https://www.supremecourt.gov/pdfs/transcripts/1969/69-103_03-05-1970.pdf","/sources/scotus/transcripts/1969/103_1970-03-05.pdf"
"Vale v. Louisiana","727","1970-03-05","https://www.supremecourt.gov/pdfs/transcripts/1969/69-727_03-05-1970.pdf","/sources/scotus/transcripts/1969/727_1970-03-05.pdf"
"The New York, New Haven and Hartford Railroad Company First Mortgage 4% Bondholders Committee v. Smith","914","1970-03-30","https://www.supremecourt.gov/pdfs/transcripts/1969/69-914_69-915_69-916_69-917_69-920_69-921_69-1038_69-1057_03-30-1970.pdf","/sources/scotus/transcripts/1969/914_1970-03-30.pdf"
"Nelson v. George","595","1970-03-31","https://www.supremecourt.gov/pdfs/transcripts/1969/69-595_03-31-1970.pdf","/sources/scotus/transcripts/1969/595_1970-03-31.pdf"
"Schacht v. United States","628","1970-03-31","https://www.supremecourt.gov/pdfs/transcripts/1969/69-628_03-31-1970.pdf","/sources/scotus/transcripts/1969/628_1970-03-31.pdf"
"Phoenix v. Kolodziejski","1066","1970-03-31","https://www.supremecourt.gov/pdfs/transcripts/1969/69-1066_03-31-1970.pdf","/sources/scotus/transcripts/1969/1066_1970-03-31.pdf"
"McMann v. Richardson","153","1970-02-24","https://www.supremecourt.gov/pdfs/transcripts/1969/69-153_02-24-1970.pdf","/sources/scotus/transcripts/1969/153_1970-02-24.pdf"
"Greenbelt Cooperative Publishing Assn., Inc. v. Bresler","413","1970-02-24","https://www.supremecourt.gov/pdfs/transcripts/1969/69-413_02-24-1970.pdf","/sources/scotus/transcripts/1969/413_1970-02-24.pdf"
"Illinois v. Allen","606","1970-02-24","https://www.supremecourt.gov/pdfs/transcripts/1969/69-606_02-24-1970.pdf","/sources/scotus/transcripts/1969/606_1970-02-24.pdf"
"American Farm Lines v. Black Ball Freight Service","369","1970-02-25","https://www.supremecourt.gov/pdfs/transcripts/1969/69-369_69-382_02-25-1970.pdf","/sources/scotus/transcripts/1969/369_1970-02-25.pdf"
"United States v. Van Leeuwen","403","1970-02-25","https://www.supremecourt.gov/pdfs/transcripts/1969/69-403_02-25-1970.pdf","/sources/scotus/transcripts/1969/403_1970-02-25.pdf"
"Greenbelt Cooperative Publishing Assn., Inc. v. Bresler","413","1970-02-25","https://www.supremecourt.gov/pdfs/transcripts/1969/69-413_02-25-1970.pdf","/sources/scotus/transcripts/1969/413_1970-02-25.pdf"
"Monks v. New Jersey","127","1970-02-26","https://www.supremecourt.gov/pdfs/transcripts/1969/69-127_02-26-1970.pdf","/sources/scotus/transcripts/1969/127_1970-02-26.pdf"
"Woodward v. Commissioner","412","1970-02-26","https://www.supremecourt.gov/pdfs/transcripts/1969/69-412_02-26-1970.pdf","/sources/scotus/transcripts/1969/412_1970-02-26.pdf"
"NLRB v. Raytheon Co.","440","1970-02-26","https://www.supremecourt.gov/pdfs/transcripts/1969/69-440_02-26-1970.pdf","/sources/scotus/transcripts/1969/440_1970-02-26.pdf"
"United States v. Hilton Hotels Corp.","528","1970-02-26","https://www.supremecourt.gov/pdfs/transcripts/1969/69-528_02-26-1970.pdf","/sources/scotus/transcripts/1969/528_1970-02-26.pdf"
"Taggart v. Weinacker's, Inc.","74","1970-01-12","https://www.supremecourt.gov/pdfs/transcripts/1969/69-74_01-12-1970.pdf","/sources/scotus/transcripts/1969/74_1970-01-12.pdf"
"United States v. Jorn","84","1970-01-12","https://www.supremecourt.gov/pdfs/transcripts/1969/69-84_01-12-1970.pdf","/sources/scotus/transcripts/1969/84_1970-01-12.pdf"
"United States v. Estate of Donnelly","104","1970-01-12","https://www.supremecourt.gov/pdfs/transcripts/1969/69-104_01-12-1970.pdf","/sources/scotus/transcripts/1969/104_1970-01-12.pdf"
"United States v. Davis","282","1970-01-12","https://www.supremecourt.gov/pdfs/transcripts/1969/69-282_01-12-1970.pdf","/sources/scotus/transcripts/1969/282_1970-01-12.pdf"
"Reetz v. Bozanich","185","1970-01-13","https://www.supremecourt.gov/pdfs/transcripts/1969/69-185_01-13-1970.pdf","/sources/scotus/transcripts/1969/185_1970-01-13.pdf"
"Longshoremen v. Ariadne Shipping Co.","231","1970-01-13","https://www.supremecourt.gov/pdfs/transcripts/1969/69-231_01-13-1970.pdf","/sources/scotus/transcripts/1969/231_1970-01-13.pdf"
"Czosek v. O'Mara","234","1970-01-13","https://www.supremecourt.gov/pdfs/transcripts/1969/69-234_01-13-1970.pdf","/sources/scotus/transcripts/1969/234_1970-01-13.pdf"
"Pike v. Bruce Church, Inc.","301","1970-01-13","https://www.supremecourt.gov/pdfs/transcripts/1969/69-301_01-13-1970.pdf","/sources/scotus/transcripts/1969/301_1970-01-13.pdf"
"United States v. Reynolds","88","1970-01-14","https://www.supremecourt.gov/pdfs/transcripts/1969/69-88_01-14-1970.pdf","/sources/scotus/transcripts/1969/88_1970-01-14.pdf"
"Tooahnippah v. Hickel","300","1970-01-14","https://www.supremecourt.gov/pdfs/transcripts/1969/69-300_01-14-1970.pdf","/sources/scotus/transcripts/1969/300_1970-01-14.pdf"
"United States v. Seckinger","395","1970-01-14","https://www.supremecourt.gov/pdfs/transcripts/1969/69-395_01-14-1970.pdf","/sources/scotus/transcripts/1969/395_1970-01-14.pdf"
"Toussie v. United States","441","1970-01-14","https://www.supremecourt.gov/pdfs/transcripts/1969/69-441_01-14-1970.pdf","/sources/scotus/transcripts/1969/441_1970-01-14.pdf"
"Colonnade Catering Corp. v. United States","108","1970-01-15","https://www.supremecourt.gov/pdfs/transcripts/1969/69-108_01-15-1970.pdf","/sources/scotus/transcripts/1969/108_1970-01-15.pdf"
"Rogers v. Bellei","179","1970-01-15","https://www.supremecourt.gov/pdfs/transcripts/1969/69-179_01-15-1970.pdf","/sources/scotus/transcripts/1969/179_1970-01-15.pdf"
"H. K. Porter Co. v. NLRB","230","1970-01-15","https://www.supremecourt.gov/pdfs/transcripts/1969/69-230_01-15-1970.pdf","/sources/scotus/transcripts/1969/230_1970-01-15.pdf"
"Hill v. California","730","1970-01-19","https://www.supremecourt.gov/pdfs/transcripts/1969/69-730_01-19-1970.pdf","/sources/scotus/transcripts/1969/730_1970-01-19.pdf"
"Jones v. Board of Ed. of Tenn.","731","1970-01-19","https://www.supremecourt.gov/pdfs/transcripts/1969/69-731_01-19-1970.pdf","/sources/scotus/transcripts/1969/731_1970-01-19.pdf"
"Arkansas v. Tennessee","33-orig","1970-01-19","https://www.supremecourt.gov/pdfs/transcripts/1969/33_Orig_01-19-1970.pdf","/sources/scotus/transcripts/1969/33-orig_1970-01-19.pdf"
"Welsh v. United States","76","1970-01-20","https://www.supremecourt.gov/pdfs/transcripts/1969/69-76_01-20-1970.pdf","/sources/scotus/transcripts/1969/76_1970-01-20.pdf"
"United States v. Sisson","305","1970-01-20","https://www.supremecourt.gov/pdfs/transcripts/1969/69-305_01-20-1970.pdf","/sources/scotus/transcripts/1969/305_1970-01-20.pdf"
"Jones v. Board of Ed. of Tenn.","731","1970-01-20","https://www.supremecourt.gov/pdfs/transcripts/1969/69-731_01-20-1970.pdf","/sources/scotus/transcripts/1969/731_1970-01-20.pdf"
"In re Winship","778","1970-01-20","https://www.supremecourt.gov/pdfs/transcripts/1969/69-778_01-20-1970.pdf","/sources/scotus/transcripts/1969/778_1970-01-20.pdf"
"Hickel v. Oil Shale Corp","221","1970-01-21","https://www.supremecourt.gov/pdfs/transcripts/1969/69-221_01-21-1970.pdf","/sources/scotus/transcripts/1969/221_1970-01-21.pdf"
"United States v. Sisson","305","1970-01-21","https://www.supremecourt.gov/pdfs/transcripts/1969/69-305_01-21-1970.pdf","/sources/scotus/transcripts/1969/305_1970-01-21.pdf"
"United States v. Key","402","1970-01-21","https://www.supremecourt.gov/pdfs/transcripts/1969/69-402_01-21-1970.pdf","/sources/scotus/transcripts/1969/402_1970-01-21.pdf"
"Dickey v. Florida","728","1970-01-21","https://www.supremecourt.gov/pdfs/transcripts/1969/69-728_01-21-1970.pdf","/sources/scotus/transcripts/1969/728_1970-01-21.pdf"
"Evans v. Cornman","236","1970-01-22","https://www.supremecourt.gov/pdfs/transcripts/1969/69-236_01-22-1970.pdf","/sources/scotus/transcripts/1969/236_1970-01-22.pdf"
"Rowan v. Post Office Dept.","399","1970-01-22","https://www.supremecourt.gov/pdfs/transcripts/1969/69-399_01-22-1970.pdf","/sources/scotus/transcripts/1969/399_1970-01-22.pdf"
"Baird v. State Bar of Ariz.","53","1969-12-08","https://www.supremecourt.gov/pdfs/transcripts/1969/69-53_12-08-1969.pdf","/sources/scotus/transcripts/1969/53_1969-12-08.pdf"
"Simmons v. West Haven Housing Authority","81","1969-12-08","https://www.supremecourt.gov/pdfs/transcripts/1969/69-81_12-08-1969.pdf","/sources/scotus/transcripts/1969/81_1969-12-08.pdf"
"Boddie v. Connecticut","265","1969-12-08","https://www.supremecourt.gov/pdfs/transcripts/1969/69-265_12-08-1969.pdf","/sources/scotus/transcripts/1969/265_1969-12-08.pdf"
"Sanks v. Georgia","266","1969-12-08","https://www.supremecourt.gov/pdfs/transcripts/1969/69-266_12-08-1969.pdf","/sources/scotus/transcripts/1969/266_1969-12-08.pdf"
"Baird v. State Bar of Ariz.","53","1969-12-09","https://www.supremecourt.gov/pdfs/transcripts/1969/69-53_12-09-1969.pdf","/sources/scotus/transcripts/1969/53_1969-12-09.pdf"
"In re Stolar","75","1969-12-09","https://www.supremecourt.gov/pdfs/transcripts/1969/69-75_12-09-1969.pdf","/sources/scotus/transcripts/1969/75_1969-12-09.pdf"
"Dandridge v. Williams","131","1969-12-09","https://www.supremecourt.gov/pdfs/transcripts/1969/69-131_12-09-1969.pdf","/sources/scotus/transcripts/1969/131_1969-12-09.pdf"
"Baldwin v. New York","188","1969-12-09","https://www.supremecourt.gov/pdfs/transcripts/1969/69-188_12-09-1969.pdf","/sources/scotus/transcripts/1969/188_1969-12-09.pdf"
"Chandler v. Judicial Council of Tenth Circuit","2Misc.","1969-12-10","https://www.supremecourt.gov/pdfs/transcripts/1969/69-2_Misc_12-10-1969.pdf","/sources/scotus/transcripts/1969/2Misc._1969-12-10.pdf"
"Hadley v. Junior College Dist. of Metropolitan Kansas City","37","1969-11-10","https://www.supremecourt.gov/pdfs/transcripts/1969/69-37_11-10-1969.pdf","/sources/scotus/transcripts/1969/37_1969-11-10.pdf"
"Ross v. Bernhard","42","1969-11-10","https://www.supremecourt.gov/pdfs/transcripts/1969/69-42_11-10-1969.pdf","/sources/scotus/transcripts/1969/42_1969-11-10.pdf"
"Anderson's-Black Rock, Inc. v. Pavement Salvage Co.","45","1969-11-10","https://www.supremecourt.gov/pdfs/transcripts/1969/69-45_11-10-1969.pdf","/sources/scotus/transcripts/1969/45_1969-11-10.pdf"
"United States v. White","46","1969-11-10","https://www.supremecourt.gov/pdfs/transcripts/1969/69-46_11-10-1969.pdf","/sources/scotus/transcripts/1969/46_1969-11-10.pdf"
"Conway v. California Adult Authority","40","1969-11-12","https://www.supremecourt.gov/pdfs/transcripts/1969/69-40_11-12-1969.pdf","/sources/scotus/transcripts/1969/40_1969-11-12.pdf"
"Wade v. Wilson","55","1969-11-12","https://www.supremecourt.gov/pdfs/transcripts/1969/69-55_11-12-1969.pdf","/sources/scotus/transcripts/1969/55_1969-11-12.pdf"
"Evans v. Abney","60","1969-11-12","https://www.supremecourt.gov/pdfs/transcripts/1969/69-60_11-12-1969.pdf","/sources/scotus/transcripts/1969/60_1969-11-12.pdf"
"Adickes v. S. H. Kress & Co.","79","1969-11-12","https://www.supremecourt.gov/pdfs/transcripts/1969/69-79_11-12-1969.pdf","/sources/scotus/transcripts/1969/79_1969-11-12.pdf"
"Waller v. Florida","24","1969-11-13","https://www.supremecourt.gov/pdfs/transcripts/1969/69-24_11-13-1969.pdf","/sources/scotus/transcripts/1969/24_1969-11-13.pdf"
"Ashe v. Swenson","57","1969-11-13","https://www.supremecourt.gov/pdfs/transcripts/1969/69-57_11-13-1969.pdf","/sources/scotus/transcripts/1969/57_1969-11-13.pdf"
"Evans v. Abney","60","1969-11-13","https://www.supremecourt.gov/pdfs/transcripts/1969/69-60_11-13-1969.pdf","/sources/scotus/transcripts/1969/60_1969-11-13.pdf"
"Mills v. Electric Auto-Lite Co.","64","1969-11-13","https://www.supremecourt.gov/pdfs/transcripts/1969/69-64_11-13-1969.pdf","/sources/scotus/transcripts/1969/64_1969-11-13.pdf"
"North Carolina v. Alford","50","1969-11-17","https://www.supremecourt.gov/pdfs/transcripts/1969/69-50_11-17-1969.pdf","/sources/scotus/transcripts/1969/50_1969-11-17.pdf"
"United States v. W. M. Webb, Inc.","63","1969-11-17","https://www.supremecourt.gov/pdfs/transcripts/1969/69-63_11-17-1969.pdf","/sources/scotus/transcripts/1969/63_1969-11-17.pdf"
"Goldstein v. Cox","66","1969-11-17","https://www.supremecourt.gov/pdfs/transcripts/1969/69-66_11-17-1969.pdf","/sources/scotus/transcripts/1969/66_1969-11-17.pdf"
